no,date,red1,red2,red3,red4,red5,red6,blue1,dummy_red1,dummy_red2,dummy_red3,dummy_red4,dummy_red5,dummy_red6,dummy_blue1
19022,20190226,03,07,11,21,30,33,07,33,23,21,27,16,2,1
19023,20190228,01,10,14,15,18,31,13,20,19,28,4,5,17,4
19024,20190303,01,08,23,25,28,29,10,5,23,14,24,25,11,4
19025,20190305,15,16,21,27,30,33,04,27,18,11,20,31,21,3
19026,20190307,03,13,15,19,20,27,14,5,13,19,25,9,17,6
19027,20190310,02,06,08,10,11,17,13,33,26,13,12,27,16,11
19028,20190312,04,19,22,26,29,30,11,27,20,2,26,25,21,11
19029,20190314,08,11,17,23,32,33,10,9,19,13,28,5,30,10
19030,20190317,04,05,07,10,12,22,16,17,13,29,33,21,3,11
19031,20190319,03,13,15,18,21,33,16,25,30,5,4,29,32,5
19032,20190321,04,08,09,13,28,33,04,20,19,23,22,4,10,1
19033,20190324,09,15,19,21,23,29,15,33,30,28,13,29,7,12
19034,20190326,09,11,15,22,24,26,03,24,1,5,23,15,27,2
19035,20190328,01,05,07,09,10,20,16,13,3,33,30,9,23,10
19036,20190331,02,10,13,16,23,32,08,20,19,32,17,29,26,14
19037,20190402,01,07,12,14,18,25,10,11,22,29,21,13,25,2
19038,20190404,09,12,21,27,29,30,05,12,14,19,1,25,26,14
19039,20190407,06,07,11,14,27,32,08,5,17,15,27,30,22,8
19040,20190409,05,06,09,18,23,31,11,2,24,30,5,27,19,6
19041,20190411,02,09,13,23,24,26,16,5,3,8,13,15,19,11
19042,20190414,15,17,19,22,25,26,04,23,29,33,25,3,31,6
19043,20190416,01,06,12,13,24,32,13,3,12,33,15,29,13,1
19044,20190418,06,14,16,17,23,29,07,27,9,2,22,20,23,7
19045,20190421,01,06,17,19,27,31,14,2,12,22,23,21,28,3
19046,20190423,02,12,16,22,25,32,06,1,16,24,7,13,14,16
19047,20190425,03,11,18,25,30,33,14,33,8,26,3,7,1,6
19048,20190428,03,07,10,12,18,29,10,22,24,15,13,18,29,10
19049,20190430,03,10,13,22,23,28,15,24,12,33,6,3,21,9
19050,20190502,04,06,10,11,21,23,02,15,10,33,30,25,23,2
19051,20190505,08,09,10,13,15,28,09,32,33,20,13,8,27,15
19052,20190507,03,06,09,13,16,19,16,15,16,2,28,32,17,1
19053,20190509,04,16,22,25,29,31,08,29,10,28,27,22,31,7
19054,20190512,07,10,11,15,24,26,11,9,1,23,28,5,21,16
19055,20190514,01,06,11,15,19,31,10,4,3,22,19,29,12,9
19056,20190516,13,14,17,19,21,29,01,20,18,5,28,30,31,10
19057,20190519,04,05,06,08,13,18,16,26,21,6,12,18,20,10
19058,20190521,07,08,12,21,23,27,12,3,16,31,12,10,21,3
19059,20190523,04,05,07,09,16,18,06,3,1,11,2,13,17,13
19060,20190526,03,04,14,20,23,27,01,4,22,13,17,2,18,16
19061,20190528,03,17,19,24,27,31,12,28,6,11,19,15,32,4
19062,20190530,07,13,16,23,26,30,01,31,11,21,10,9,26,5
19063,20190602,01,14,19,22,29,31,16,8,24,12,14,32,15,2
19064,20190604,12,20,24,25,30,33,12,21,6,8,17,20,2,11
19065,20190606,06,09,11,15,20,26,10,1,20,15,28,21,10,13
19066,20190609,01,14,17,20,22,32,04,29,25,5,28,9,20,8
19067,20190611,04,06,08,11,30,33,11,13,32,20,7,28,22,8
19068,20190613,03,14,20,24,26,33,10,4,17,28,18,12,24,15
19069,20190616,06,11,16,19,21,25,01,30,27,14,16,33,18,8
19070,20190618,06,15,18,19,24,32,09,4,2,12,27,32,31,11
19071,20190620,01,08,19,24,29,30,04,23,13,22,31,24,8,10
19072,20190623,02,09,13,15,22,30,15,9,4,24,19,21,5,4
19073,20190625,01,02,06,12,16,18,08,13,15,29,2,28,27,15
19074,20190627,12,21,27,29,31,33,04,18,11,31,8,3,6,9
19075,20190630,05,08,20,22,31,33,03,8,6,15,24,27,9,15
19076,20190702,12,15,19,20,29,32,14,2,18,31,29,1,24,14
19077,20190704,09,11,13,18,21,22,15,1,33,17,14,32,10,15
19078,20190707,01,17,27,29,31,33,12,4,25,29,18,3,32,11
19079,20190709,01,03,06,09,19,31,16,23,20,29,24,6,8,13
19080,20190711,03,06,08,20,24,32,07,3,32,23,22,6,14,14
19081,20190714,05,24,27,29,31,32,10,12,4,20,27,32,14,1
19082,20190716,07,16,19,22,24,28,02,22,16,32,24,11,29,10
19083,20190718,06,15,17,26,28,31,03,19,9,7,5,1,16,1
19084,20190721,04,08,14,18,20,27,03,4,5,12,16,31,8,11
19085,20190723,01,04,14,18,24,29,04,11,16,6,18,14,22,13
19086,20190725,16,22,24,26,28,31,06,31,29,11,6,2,8,14
19087,20190728,04,05,07,09,21,30,04,33,15,17,30,2,32,9
19088,20190730,13,14,15,21,23,29,13,28,11,10,21,15,32,15
19089,20190801,02,04,14,16,20,22,11,18,32,8,5,25,19,7
19090,20190804,02,03,06,08,14,22,04,6,23,25,11,29,18,12
19091,20190806,07,10,21,24,29,32,11,31,8,23,14,12,24,8
19092,20190808,09,17,27,28,32,33,08,5,22,28,29,20,14,6
19093,20190811,05,07,08,09,20,22,02,9,27,13,29,30,17,15
19094,20190813,05,10,12,18,19,27,06,14,23,24,5,3,11,6
19095,20190815,02,05,14,19,21,28,01,27,15,7,17,20,16,7
19096,20190818,05,07,12,18,27,32,11,8,21,25,14,3,33,13
19097,20190820,03,05,18,24,25,31,09,14,4,13,33,5,15,8
19098,20190822,03,11,12,14,17,26,09,21,33,17,29,1,31,8
19099,20190825,07,14,22,23,27,30,08,2,25,7,13,30,15,10
19100,20190827,01,04,12,13,30,32,08,17,23,22,7,1,26,7
19101,20190829,01,04,09,21,31,33,05,3,2,21,22,9,17,2
19102,20190901,03,08,12,16,20,32,12,13,15,18,24,7,6,11
19103,20190903,04,12,14,21,27,29,12,11,20,12,6,19,17,12
19104,20190905,01,05,16,17,18,24,10,31,7,30,14,22,8,8
19105,20190908,02,13,15,17,26,33,01,7,4,29,8,18,28,6
19106,20190910,02,14,22,27,30,33,14,32,29,9,12,16,15,16
19107,20190912,02,06,08,23,27,32,02,15,19,24,14,12,10,16
19108,20190915,07,13,19,22,25,32,13,13,7,18,2,22,19,16
19109,20190917,03,06,07,17,28,31,10,11,2,19,31,17,21,2
19110,20190919,01,18,22,26,27,28,08,10,5,24,13,2,3,2
19111,20190922,07,18,20,22,24,33,01,18,27,9,21,8,4,6
19112,20190924,03,12,14,17,23,27,01,2,24,16,7,9,14,13
19113,20190926,01,05,19,21,25,33,15,23,21,12,16,3,17,6
19114,20190929,02,04,09,11,12,30,01,31,24,5,10,20,29,11
19115,20191008,04,10,11,14,15,29,05,19,10,24,22,23,29,8
19116,20191010,01,08,09,13,16,33,01,16,29,5,11,3,1,7
19117,20191013,03,05,11,28,32,33,01,18,31,1,33,4,22,9
19118,20191015,12,14,15,25,28,31,04,21,13,10,6,31,30,5
19119,20191017,04,20,22,24,26,33,07,24,28,9,8,23,3,6
19120,20191020,10,12,27,31,32,33,03,22,2,6,17,13,31,15
19121,20191022,02,06,15,21,30,31,02,23,20,15,33,8,24,10
19122,20191024,04,10,15,19,21,23,02,26,19,18,27,15,17,6
19123,20191027,02,06,08,17,28,30,06,14,7,9,32,31,3,11
19124,20191029,04,09,30,31,32,33,01,26,4,1,16,10,11,1
19125,20191031,02,11,12,26,27,29,03,15,30,2,24,31,18,15
19126,20191103,02,14,17,29,32,33,16,32,15,1,25,26,14,11
19127,20191105,02,06,07,12,17,24,10,24,32,12,26,25,10,11
19128,20191107,03,08,12,16,17,19,08,19,29,9,17,5,27,14
19129,20191110,03,04,07,09,15,26,07,17,20,9,11,5,18,10
19130,20191112,01,07,09,11,24,32,16,18,2,26,5,21,25,15
19131,20191114,09,17,19,20,24,31,04,18,4,25,15,7,1,11
19132,20191117,04,06,11,14,19,33,07,1,2,25,20,28,31,6
19133,20191119,03,07,16,21,24,31,07,32,21,33,16,23,28,8
19134,20191121,01,04,06,22,29,30,03,11,31,29,13,14,3,3
19135,20191124,03,06,10,11,27,33,03,21,31,20,1,14,15,6
19136,20191126,12,14,15,17,29,33,12,22,8,14,4,12,6,15
19137,20191128,07,10,13,19,23,31,06,28,7,3,33,12,15,3
19138,20191201,02,06,12,30,31,32,11,5,1,27,10,33,21,8
19139,20191203,08,14,20,23,30,33,11,15,1,3,25,5,31,10
19140,20191205,02,04,09,11,14,22,05,5,33,17,31,12,3,5
19141,20191208,10,13,14,15,17,33,14,25,28,9,15,29,26,5
19142,20191210,08,14,24,27,29,33,09,26,15,19,29,3,21,15
19143,20191212,05,13,15,16,26,32,09,20,18,10,7,8,6,8
19144,20191215,02,12,15,19,27,30,03,13,26,31,24,16,3,9
19145,20191217,01,08,13,17,18,19,16,4,27,33,29,32,6,3
19146,20191219,01,04,10,12,30,32,14,6,21,14,22,31,13,9
19147,20191222,01,09,12,14,23,27,12,3,27,32,33,8,7,8
19148,20191224,09,10,13,20,26,27,08,24,30,29,3,16,12,8
19149,20191226,01,06,27,28,31,33,07,32,3,2,18,13,20,11
19150,20191229,02,09,14,22,27,29,02,23,21,31,15,3,17,9
19151,20191231,02,06,09,18,24,26,14,11,27,3,2,10,28,3
20001,20200102,02,15,23,26,29,30,02,9,27,1,21,24,22,14
20002,20200105,04,09,14,15,16,29,11,4,19,18,30,1,10,13
20003,20200107,09,17,26,29,30,32,03,8,24,12,25,32,11,4
20004,20200109,02,15,17,27,32,33,03,10,21,2,26,15,17,1
20005,20200112,11,16,17,22,26,32,04,3,12,22,21,29,16,3
20006,20200114,03,04,05,10,16,32,09,2,27,18,1,32,26,16
20007,20200116,05,12,17,20,25,31,10,32,14,18,28,17,1,2
20008,20200119,01,04,06,10,11,28,16,18,29,4,5,11,8,15
20009,20200121,03,06,08,14,19,26,12,5,24,23,22,14,4,2
20010,20200312,11,14,22,27,31,32,09,4,8,24,33,17,21,8
20011,20200315,04,05,07,17,18,29,01,13,28,29,12,10,17,7
20012,20200317,04,13,14,23,26,31,09,2,23,28,22,13,1,8
20013,20200319,02,08,10,20,21,30,14,14,26,10,21,30,20,10
20014,20200322,02,07,08,10,12,16,07,23,4,11,17,2,26,9
20015,20200324,08,09,22,24,30,33,01,15,16,20,5,21,19,14
20016,20200326,05,06,08,17,24,27,07,3,7,30,33,22,24,9
20017,20200329,02,04,07,15,20,27,04,8,11,18,25,24,16,3
20018,20200331,05,07,08,11,17,22,13,16,31,6,30,19,22,6
20019,20200402,15,19,27,28,30,33,03,11,1,16,13,22,9,15
20020,20200405,01,06,09,13,15,22,14,1,11,14,28,22,3,16
20021,20200407,02,06,14,16,27,31,07,19,2,1,18,31,14,9
20022,20200409,02,10,20,22,25,30,02,32,3,21,25,6,14,15
20023,20200412,04,05,20,21,30,33,08,17,10,9,21,24,22,10
20024,20200414,10,13,27,28,29,31,08,14,15,33,16,17,32,10
20025,20200416,01,09,10,15,20,29,02,13,6,1,18,26,15,8
20026,20200419,01,04,09,18,19,31,06,11,7,27,22,23,17,7
20027,20200421,12,13,14,24,25,28,06,21,29,25,6,7,23,12
20028,20200423,05,06,15,18,26,32,08,21,28,33,19,10,2,10
20029,20200426,01,12,18,20,30,32,05,18,1,11,29,19,9,12
20030,20200428,17,18,21,29,30,32,03,14,16,4,20,25,9,8
20031,20200430,02,05,09,15,16,27,09,19,13,31,5,3,24,1
20032,20200503,03,11,13,14,15,26,13,1,18,13,28,20,33,12
20033,20200505,07,10,12,21,31,32,01,10,33,27,15,16,18,3
20034,20200507,02,08,15,16,26,32,03,12,13,33,15,24,3,14
20035,20200510,10,14,24,25,28,33,11,31,1,27,5,16,2,1
20036,20200512,07,09,16,22,24,32,06,6,4,21,3,29,15,4
20037,20200514,01,04,11,13,17,24,15,5,8,26,24,15,18,10
20038,20200517,01,06,07,18,23,24,15,30,13,27,20,33,1,14
20039,20200519,02,09,10,11,16,29,02,21,19,30,17,31,5,16
20040,20200521,01,06,12,16,19,21,04,27,32,11,16,21,23,8
20041,20200524,06,07,16,22,24,25,13,21,20,28,1,32,10,4
20042,20200526,02,06,07,11,14,31,03,14,27,11,13,1,29,12
20043,20200528,01,11,24,25,27,30,07,33,17,7,4,30,31,10
20044,20200531,07,08,16,17,19,24,07,20,19,31,9,27,32,9
20045,20200602,02,03,15,21,22,33,16,13,2,30,15,14,10,1
20046,20200604,13,19,25,26,27,32,08,15,19,30,13,10,9,12
20047,20200607,04,10,17,19,28,32,01,11,28,22,15,24,2,1
20048,20200609,12,14,18,23,30,32,02,13,1,32,28,30,9,4
20049,20200611,01,07,09,12,18,22,04,14,19,16,12,9,10,6
20050,20200614,04,09,17,20,32,33,15,21,18,30,10,2,23,12
20051,20200616,03,06,08,11,19,28,08,25,5,31,21,30,16,8
20052,20200618,02,08,13,29,32,33,15,13,4,8,20,19,21,10
20053,20200621,02,14,15,16,32,33,01,22,13,11,24,9,26,6
20054,20200623,03,10,19,25,26,31,02,33,19,4,32,25,12,6
20055,20200625,01,05,07,23,28,30,12,33,28,23,16,29,15,2
20056,20200628,02,05,08,12,26,31,14,21,12,13,8,26,31,4
20057,20200630,09,14,21,23,26,32,03,27,2,16,19,24,11,7
20058,20200702,01,03,11,12,19,26,07,7,13,8,11,3,22,12
20059,20200705,02,04,10,17,22,25,14,24,26,6,30,31,13,8
20060,20200707,05,09,14,20,24,30,08,7,1,13,29,3,10,6
20061,20200709,08,17,24,26,27,31,04,27,8,6,19,20,9,9
20062,20200712,10,14,17,22,26,27,05,12,25,16,28,1,19,4
20063,20200714,12,15,16,22,29,32,14,9,19,33,14,30,12,5
20064,20200716,01,03,07,21,27,32,01,10,1,30,16,2,24,10
20065,20200719,09,15,18,21,23,26,08,17,29,33,11,12,10,7
20066,20200721,02,09,13,17,26,28,07,26,16,7,9,23,12,1
20067,20200723,04,07,09,23,27,30,08,17,19,28,15,1,27,7
20068,20200726,12,16,21,26,27,32,10,14,11,21,9,27,12,15
20069,20200728,03,09,10,13,18,26,04,9,25,30,5,21,18,2
20070,20200730,01,02,04,06,19,21,15,20,16,29,25,11,22,16
20071,20200802,09,11,12,13,22,23,08,19,15,12,31,25,2,2
20072,20200804,06,08,10,15,17,26,04,12,28,20,19,33,21,9
20073,20200806,05,07,11,13,27,29,03,28,26,29,1,10,22,1
20074,20200809,04,08,09,13,19,33,12,25,15,27,1,11,12,2
20075,20200811,03,11,13,20,24,30,16,15,26,2,19,7,17,7
20076,20200813,10,15,16,18,20,27,06,1,18,15,26,24,4,10
20077,20200816,03,10,16,21,25,27,12,18,28,11,33,26,31,5
20078,20200818,03,11,14,16,21,32,04,18,10,27,4,9,7,6
20079,20200820,05,12,20,21,22,29,14,18,32,10,21,7,22,8
20080,20200823,14,15,18,22,31,33,01,3,2,31,29,19,21,5
20081,20200825,01,05,13,14,27,33,15,9,2,6,15,12,26,11
20082,20200827,02,08,11,17,21,30,09,19,18,23,15,21,31,3
20083,20200830,01,19,25,26,30,31,12,15,6,19,18,32,13,9
20084,20200901,03,07,16,17,23,30,07,33,25,27,5,11,18,16
20085,20200903,01,02,05,09,19,24,16,6,2,26,27,23,24,15
20086,20200906,02,04,06,15,24,27,06,9,33,6,25,19,13,4
20087,20200908,11,15,20,23,25,33,10,6,22,11,31,4,20,3
20088,20200910,01,06,12,26,29,30,12,5,12,21,15,14,7,4
20089,20200913,02,14,16,21,29,30,10,21,9,8,13,27,15,2
20090,20200915,02,21,23,26,31,32,06,26,15,16,20,13,14,9
20091,20200917,01,09,11,12,16,19,16,2,7,32,13,16,27,1
20092,20200920,01,06,12,18,22,24,03,21,9,30,25,8,6,14
20093,20200922,04,05,10,13,15,19,15,23,31,4,12,5,16,6
20094,20200924,10,15,17,27,29,31,08,29,7,18,27,24,26,15
20095,20200927,03,09,16,17,20,26,02,6,30,27,23,22,1,7
20096,20200929,01,20,23,26,27,32,15,31,14,8,9,11,12,11
20097,20201006,02,08,21,25,26,30,10,21,8,10,17,13,27,12
20098,20201008,06,08,11,22,25,33,02,10,19,4,20,9,28,6
20099,20201011,05,06,11,12,15,30,12,16,5,9,4,32,27,13
20100,20201013,01,07,15,16,20,23,07,11,30,33,4,17,18,9
20101,20201015,10,17,24,25,28,30,15,5,32,22,20,16,27,9
20102,20201018,09,10,19,25,26,29,08,3,2,24,22,8,33,14
20103,20201020,04,09,10,22,28,32,08,5,10,30,17,9,3,2
20104,20201022,04,08,10,16,27,29,09,15,12,32,28,30,19,8
20105,20201025,06,14,19,20,22,24,01,19,22,2,9,26,14,10
20106,20201027,02,04,11,15,18,28,10,22,3,23,29,5,12,1
20107,20201029,03,09,11,24,25,28,16,8,29,10,4,14,11,1
20108,20201101,10,12,15,17,23,32,05,23,5,17,16,31,27,5
20109,20201103,06,13,16,20,23,32,13,2,25,17,12,16,28,9
20110,20201105,02,06,09,14,22,25,04,14,15,13,8,3,2,11
20111,20201108,06,09,17,22,24,26,16,28,8,2,17,26,4,11
20112,20201110,02,09,12,17,28,32,05,17,7,29,23,2,33,2
20113,20201112,01,03,07,10,22,32,11,14,18,28,9,1,4,5
20114,20201115,01,05,11,24,30,32,03,8,29,13,17,1,14,1
20115,20201117,01,04,12,20,25,32,02,22,27,2,23,21,30,12
20116,20201119,05,06,14,16,19,27,10,4,18,6,33,29,5,4
20117,20201122,07,08,09,10,16,27,07,18,9,27,15,31,5,8
20118,20201124,11,13,19,26,30,33,05,22,23,18,7,9,14,14
20119,20201126,01,09,22,28,32,33,15,18,31,5,1,12,28,7
20120,20201129,01,02,03,04,09,10,12,13,33,26,18,19,5,6
20121,20201201,02,04,06,21,25,29,03,32,17,30,31,9,28,11
20122,20201203,12,15,17,24,26,31,15,17,22,16,9,3,33,1
20123,20201206,01,03,18,19,26,29,03,22,15,3,13,32,24,4
20124,20201208,16,18,19,20,29,33,12,10,6,1,22,13,26,8
20125,20201210,05,12,16,26,30,31,13,2,19,21,17,30,22,9
20126,20201213,03,07,12,14,23,28,11,33,9,24,19,20,8,15
20127,20201215,01,04,18,19,26,31,07,29,25,23,14,2,19,10
20128,20201217,08,10,15,16,23,26,10,1,26,25,10,6,19,4
20129,20201220,01,02,05,15,28,33,04,21,29,5,2,13,7,10
20130,20201222,08,09,11,14,17,29,16,33,16,12,26,23,20,8
20131,20201224,08,19,22,26,27,30,07,8,2,27,22,11,17,6
20132,20201227,01,04,11,12,14,23,04,26,33,12,15,8,16,7
20133,20201229,03,19,22,23,27,29,07,29,24,11,15,18,16,6
20134,20201231,02,09,10,20,22,26,01,24,30,5,16,18,23,2
21001,20210103,02,03,13,18,20,31,11,19,25,12,24,9,21,3
21002,20210105,06,10,13,25,26,32,11,5,25,19,4,29,13,4
21003,20210107,06,09,16,18,22,29,11,23,19,24,32,14,11,13
21004,20210110,02,03,07,08,17,22,15,13,30,23,29,22,4,15
21005,20210112,07,09,14,26,30,31,04,7,22,6,28,19,5,1
21006,20210114,06,08,22,24,25,26,01,7,18,6,23,24,11,3
21007,20210117,02,04,12,21,25,32,16,1,10,28,12,17,27,13
21008,20210119,01,05,07,14,18,33,07,25,9,2,26,28,19,6
21009,20210121,02,04,07,24,25,32,13,26,28,14,25,30,19,13
21010,20210124,01,04,11,19,32,33,05,8,7,28,26,5,27,15
21011,20210126,05,10,16,23,27,33,14,32,31,25,4,13,20,7
21012,20210128,03,06,14,18,20,26,01,29,21,12,9,22,15,11
21013,20210131,06,09,12,16,27,31,06,27,25,17,19,7,14,14
21014,20210202,04,15,21,25,29,33,06,32,17,19,8,29,18,15
21015,20210204,06,14,16,26,28,29,07,14,30,2,22,4,7,7
21016,20210207,03,08,09,13,15,18,10,5,18,23,9,15,28,15
21017,20210221,09,15,18,29,32,33,02,33,26,6,19,10,30,6
21018,20210223,02,08,14,23,25,32,06,8,14,12,28,17,16,16
21019,20210225,12,16,17,24,28,29,08,1,8,29,30,4,3,13
21020,20210228,01,03,06,07,09,11,02,26,14,9,32,31,22,14
21021,20210302,04,08,17,24,28,33,13,12,33,20,6,19,10,13
21022,20210304,10,15,17,25,31,32,06,9,28,20,18,12,29,10
21023,20210307,02,21,22,23,27,28,11,33,9,1,13,15,3,14
21024,20210309,01,04,06,10,11,18,02,11,18,1,6,17,29,3
21025,20210311,06,08,14,17,18,30,11,18,19,7,13,23,24,2
21026,20210314,03,05,13,19,20,25,03,12,10,18,32,11,1,11
21027,20210316,05,07,09,16,20,26,08,2,29,18,4,31,17,6
21028,20210318,11,16,23,26,27,33,05,10,11,5,6,28,17,16
21029,20210321,08,10,15,17,22,30,12,19,2,32,9,6,10,16
21030,20210323,08,09,13,27,29,31,05,26,25,27,14,16,3,2
21031,20210325,06,11,21,25,28,31,07,33,11,4,3,22,6,6
21032,20210328,01,05,08,15,16,30,03,23,11,7,3,33,6,9
21033,20210330,02,12,13,14,31,33,06,6,2,23,11,7,27,5
21034,20210401,04,10,12,18,23,25,01,9,15,13,20,16,17,12
21035,20210404,12,14,18,20,26,28,11,20,31,11,33,9,24,10
21036,20210406,01,02,06,11,21,26,11,6,9,4,22,30,19,6
21037,20210408,13,17,19,24,26,30,12,5,26,25,11,13,28,13
21038,20210411,05,07,09,16,18,27,06,12,26,5,20,9,17,14
21039,20210413,02,08,21,24,29,31,13,23,13,26,11,6,27,16
21040,20210415,02,06,07,24,28,29,16,12,28,31,26,15,23,4
21041,20210418,02,09,18,23,26,32,14,9,15,11,6,3,1,7
21042,20210420,05,09,10,22,25,27,08,21,2,30,4,24,28,7
21043,20210422,02,03,17,18,23,24,01,28,23,18,7,32,13,8
21044,20210425,05,07,14,17,26,28,13,12,27,11,10,26,29,15
21045,20210427,01,04,14,15,17,32,02,11,26,23,29,13,24,4
21046,20210429,05,09,13,21,28,33,06,4,3,31,13,30,25,8
21047,20210502,03,07,13,16,24,29,01,27,10,12,18,17,32,14
21048,20210504,04,15,17,22,29,32,03,11,8,28,2,22,31,7
21049,20210506,04,11,13,22,25,32,01,16,32,33,30,28,4,4
21050,20210509,02,09,10,16,25,28,08,32,13,7,18,11,1,12
21051,20210511,08,09,10,19,27,29,15,5,21,18,27,33,9,5
21052,20210513,03,04,06,19,21,30,14,5,33,30,28,9,27,8
21053,20210516,07,10,14,16,24,33,16,5,29,13,22,27,32,3
21054,20210518,07,13,21,22,24,31,02,26,11,23,8,33,22,14
21055,20210520,03,11,12,16,22,28,10,18,32,16,4,2,9,9
21056,20210523,08,21,22,23,29,32,01,20,19,31,13,24,27,9
21057,20210525,05,06,09,17,25,33,16,33,10,4,6,24,25,10
21058,20210527,09,11,13,18,19,28,14,10,8,32,7,12,2,14
21059,20210530,01,09,11,18,32,33,14,13,8,20,27,18,2,11
21060,20210601,10,11,17,20,29,30,15,10,16,24,30,23,2,16
21061,20210603,04,09,12,18,20,23,01,32,19,12,14,24,15,13
21062,20210606,12,13,15,20,22,25,10,27,21,17,33,23,1,10
21063,20210608,04,05,06,09,23,24,09,23,25,19,9,33,30,12
21064,20210610,04,06,08,15,16,18,16,13,8,4,7,18,2,10
21065,20210613,01,04,08,19,29,33,16,23,8,7,14,17,25,3
21066,20210615,02,06,19,26,30,33,15,23,24,20,33,16,2,11
21067,20210617,01,11,19,23,25,29,09,7,13,25,10,16,21,14
21068,20210620,04,14,18,24,31,32,15,32,7,11,9,5,22,7
21069,20210622,06,11,18,20,23,26,05,21,25,3,19,7,23,5
21070,20210624,01,05,11,15,16,29,15,24,19,32,25,5,11,14
21071,20210627,01,07,24,31,32,33,08,33,26,27,21,2,13,16
21072,20210629,01,09,15,16,19,21,15,1,25,9,33,30,2,2
21073,20210701,01,06,18,22,24,25,08,22,23,30,10,26,18,10
21074,20210704,04,05,09,14,25,27,07,27,1,24,29,7,2,16
21075,20210706,12,15,16,21,22,29,01,2,21,10,14,7,22,16
21076,20210708,03,09,21,23,30,32,06,30,29,6,32,9,7,7
21077,20210711,08,15,17,25,27,30,10,20,29,3,16,18,23,5
21078,20210713,04,06,15,26,27,31,12,27,24,13,31,19,5,4
21079,20210715,01,03,10,24,28,29,13,24,32,7,3,33,10,6
21080,20210718,05,08,22,23,24,29,09,32,8,16,22,5,6,15
21081,20210720,01,03,05,18,22,23,01,14,32,24,20,30,6,5
21082,20210722,03,06,11,13,26,32,05,2,30,17,19,9,12,10
21083,20210725,04,09,11,25,28,33,04,17,25,29,5,14,18,14
21084,20210727,05,07,09,11,21,28,01,20,3,30,7,18,6,15
21085,20210729,05,06,07,11,14,20,02,23,19,22,27,33,12,6
21086,20210801,06,08,10,14,28,29,01,32,30,33,7,10,18,8
21087,20210803,02,13,16,19,23,24,04,33,11,28,16,31,5,16
21088,20210805,04,12,15,16,19,26,06,10,18,15,29,28,21,4
21089,20210808,01,02,07,13,23,24,12,19,3,10,5,33,16,3
21090,20210810,05,06,12,14,27,28,08,13,24,11,17,15,22,11
21091,20210812,04,06,16,24,26,33,16,11,24,29,1,23,8,3
21092,20210815,02,07,08,10,12,31,03,8,12,33,21,27,18,15
21093,20210817,05,11,15,23,28,33,03,17,25,29,8,9,24,7
21094,20210819,09,11,24,25,28,33,15,6,15,18,23,7,17,2
21095,20210822,08,12,17,24,27,28,13,21,2,15,7,17,22,6
21096,20210824,01,07,11,14,15,26,11,25,2,19,28,12,23,9
21097,20210826,03,11,12,13,25,28,12,7,11,9,26,18,17,3
21098,20210829,01,10,13,18,26,32,05,25,32,4,14,9,13,11
21099,20210831,09,11,17,18,20,27,15,2,15,10,31,27,16,1
21100,20210902,07,09,12,13,14,29,16,1,14,28,27,4,6,7
21101,20210905,02,04,12,22,29,31,01,26,1,3,28,24,14,14
21102,20210907,05,09,15,24,27,30,09,30,16,18,32,22,7,13
21103,20210909,10,13,15,25,29,30,15,13,22,27,20,3,8,3
21104,20210912,01,07,17,20,22,28,15,21,25,11,23,12,9,1
21105,20210914,10,14,15,22,27,32,09,24,3,17,7,33,26,8
21106,20210916,01,04,07,14,30,31,03,25,10,29,2,7,20,5
21107,20210919,02,03,17,19,25,30,01,2,21,17,5,9,31,1
21108,20210921,11,15,18,24,26,32,09,14,26,11,32,27,5,4
21109,20210923,02,03,10,17,20,26,16,8,16,9,25,28,18,14
21110,20210926,10,13,15,24,31,32,02,33,28,24,23,31,22,12
21111,20210928,17,20,22,23,26,28,06,3,4,11,13,25,23,4
21112,20210930,05,06,21,25,28,33,07,17,7,30,28,15,4,1
21113,20211005,04,07,10,22,27,30,02,10,22,29,30,28,26,12
21114,20211007,04,06,08,14,24,27,02,7,33,1,18,6,31,1
21115,20211010,02,10,12,15,24,27,08,17,11,27,2,15,5,2
21116,20211012,06,14,17,18,31,33,06,20,27,18,3,25,16,2
21117,20211014,03,05,17,21,27,33,04,6,13,33,27,29,7,15
21118,20211017,02,06,14,18,20,31,13,25,17,24,30,16,22,6
21119,20211019,03,09,10,11,28,29,13,10,11,25,14,31,26,1
21120,20211021,01,07,08,12,13,18,05,30,13,5,11,9,21,16
21121,20211024,04,05,12,16,22,30,15,7,19,31,21,10,13,13
21122,20211026,04,05,12,15,18,28,07,3,30,19,18,25,29,16
21123,20211028,06,14,15,19,29,31,05,18,28,5,2,11,26,3
21124,20211031,01,03,18,22,29,32,02,12,30,9,24,3,18,14
21125,20211102,14,19,20,23,24,31,09,13,18,5,19,4,8,13
21126,20211104,19,20,23,27,28,31,01,11,25,13,23,7,9,12
21127,20211107,07,15,16,20,27,29,07,23,29,2,15,21,24,13
21128,20211109,05,17,20,21,23,33,04,17,12,30,18,10,4,14
21129,20211111,04,15,21,27,28,29,10,3,9,18,33,16,7,2
21130,20211114,08,09,15,24,26,30,06,18,5,24,15,25,17,5
21131,20211116,08,11,18,19,20,24,01,27,13,12,2,32,24,12
21132,20211118,01,04,06,14,20,28,08,10,6,2,26,24,12,10
21133,20211121,01,03,12,19,27,31,10,19,23,10,20,32,5,13
